时间,电压传感器值,电流传感器值,位移传感器值,
  11:40:21 ,0,0,0,
  11:40:21 ,0,0,0,
  11:40:21 ,0,0,0,
  11:40:21 ,0,0,0,
  11:40:21 ,0,0,0,
  11:40:20 ,0,0,0,
  11:40:20 ,0,0,0,
  11:40:20 ,0,0,0,
  11:40:20 ,0,0,0,
  11:40:20 ,0,0,0,
  11:40:19 ,0,0,0,
  11:40:19 ,0,0,0,
  11:40:19 ,0,0,0,
  11:40:19 ,0,0,0,
  11:40:19 ,0,0,0,
  11:40:18 ,0,0,0,
  11:40:18 ,0,0,0,
  11:40:18 ,0,0,0,
  11:40:18 ,0,0,0,
  11:40:18 ,0,0,0,
  11:40:17 ,0,0,0,
  11:40:17 ,0,0,0,
  11:40:17 ,0,0,0,
  11:40:17 ,0,0,0,
  11:40:17 ,0,0,0,
  11:40:16 ,0,0,0,
  11:40:16 ,0,0,0,
  11:40:16 ,0,0,0,
  11:40:16 ,0,0,0,
  11:40:16 ,0,0,0,
  11:40:15 ,0,0,0,
  11:40:15 ,0,0,0,
  11:40:15 ,0,0,0,
  11:40:15 ,0,0,0,
  11:40:15 ,0,0,0,
  11:40:14 ,0,0,0,
  11:40:14 ,0,0,0,
  11:40:14 ,0,0,0,
  11:40:14 ,0,0,0,
  11:40:14 ,0,0,0,
  11:40:13 ,0,0,0,
  11:40:13 ,0,0,0,
  11:40:13 ,0,0,0,
  11:40:13 ,0,0,0,
  11:40:13 ,0,0,0,
  11:40:12 ,0,0,0,
  11:40:12 ,0,0,0,
  11:40:12 ,0,0,0,
  11:40:12 ,0,0,0,
  11:40:12 ,0,0,0,
  11:40:11 ,0,0,0,
  11:40:11 ,0,0,0,
  11:40:11 ,0,0,0,
  11:40:11 ,0,0,0,
  11:40:11 ,0,0,0,
  11:40:10 ,0,0,0,
  11:40:10 ,0,0,0,
  11:40:10 ,0,0,0,
  11:40:10 ,0,0,0,
  11:40:10 ,0,0,0,
  11:40:09 ,0,0,0,
  11:40:09 ,0,0,0,
  11:40:09 ,0,0,0,
  11:40:09 ,0,0,0,
  11:40:09 ,0,0,0,
  11:40:08 ,0,0,0,
  11:40:08 ,0,0,0,
  11:40:08 ,0,0,0,
  11:40:08 ,0,0,0,
  11:40:08 ,0,0,0,
  11:40:07 ,0,0,0,
  11:40:07 ,0,0,0,
  11:40:07 ,0,0,0,
  11:40:07 ,0,0,0,
  11:40:07 ,0,0,0,
  11:40:06 ,0,0,0,
  11:40:06 ,0,0,0,
  11:40:06 ,0,0,0,
  11:40:06 ,0,0,0,
  11:40:06 ,0,0,0,
  11:40:05 ,0,0,0,
  11:40:05 ,0,0,0,
  11:40:05 ,0,0,0,
  11:40:05 ,0,0,0,
  11:40:05 ,0,0,0,
  11:40:04 ,0,0,0,
  11:40:04 ,0,0,0,
  11:40:04 ,0,0,0,
  11:40:04 ,0,0,0,
  11:40:04 ,0,0,0,
  11:40:03 ,0,0,0,
  11:40:03 ,0,0,0,
  11:40:03 ,0,0,0,
  11:40:03 ,0,0,0,
  11:40:03 ,0,0,0,
  11:40:02 ,0,0,0,
  11:40:02 ,0,0,0,
  11:40:02 ,0,0,0,
  11:40:02 ,0,0,0,
  11:40:02 ,0,0,0,
  11:40:01 ,0,0,0,
  11:40:01 ,0,0,0,
  11:40:01 ,0,0,0,
  11:40:01 ,0,0,0,
  11:40:01 ,0,0,0,
  11:40:00 ,0,0,0,
  11:40:00 ,0,0,0,
  11:40:00 ,0,0,0,
  11:40:00 ,0,0,0,
  11:40:00 ,0,0,0,
  11:39:59 ,0,0,0,
  11:39:59 ,0,0,0,
  11:39:59 ,0,0,0,
  11:39:59 ,0,0,0,
  11:39:59 ,0,0,0,
  11:39:58 ,0,0,0,
  11:39:58 ,0,0,0,
  11:39:58 ,0,0,0,
  11:39:58 ,0,0,0,
  11:39:58 ,0,0,0,
  11:39:57 ,0,0,0,
  11:39:57 ,0,0,0,
  11:39:57 ,0,0,0,
  11:39:57 ,0,0,0,
  11:39:57 ,0,0,0,
  11:39:56 ,0,0,0,
  11:39:56 ,0,0,0,
  11:39:56 ,0,0,0,
  11:39:56 ,0,0,0,
  11:39:56 ,0,0,0,
  11:39:55 ,0,0,0,
  11:39:55 ,0,0,0,
  11:39:55 ,0,0,0,
  11:39:55 ,0,0,0,
  11:39:55 ,0,0,0,
  11:39:54 ,0,0,0,
  11:39:54 ,0,0,0,
  11:39:54 ,0,0,0,
  11:39:54 ,0,0,0,
  11:39:54 ,0,0,0,
  11:39:53 ,0,0,0,
  11:39:53 ,0,0,0,
  11:39:53 ,0,0,0,
  11:39:53 ,0,0,0,
  11:39:53 ,0,0,0,
  11:39:52 ,0,0,0,
  11:39:52 ,0,0,0,
  11:39:52 ,0,0,0,
  11:39:52 ,0,0,0,
  11:39:52 ,0,0,0,
  11:39:51 ,0,0,0,
  11:39:51 ,0,0,0,
  11:39:51 ,0,0,0,
  11:39:51 ,0,0,0,
  11:39:51 ,0,0,0,
  11:39:50 ,0,0,0,
  11:39:50 ,0,0,0,
  11:39:50 ,0,0,0,
  11:39:50 ,0,0,0,
  11:39:50 ,0,0,0,
  11:39:49 ,0,0,0,
  11:39:49 ,0,0,0,
  11:39:49 ,0,0,0,
  11:39:49 ,0,0,0,
  11:39:49 ,0,0,0,
  11:39:48 ,0,0,0,
  11:39:48 ,0,0,0,
  11:39:48 ,0,0,0,
  11:39:48 ,0,0,0,
  11:39:48 ,0,0,0,
  11:39:47 ,0,0,0,
  11:39:47 ,0,0,0,
  11:39:47 ,0,0,0,
  11:39:47 ,0,0,0,
  11:39:47 ,0,0,0,
  11:39:46 ,0,0,0,
  11:39:46 ,0,0,0,
  11:39:46 ,0,0,0,
  11:39:46 ,0,0,0,
  11:39:46 ,0,0,0,
  11:39:45 ,0,0,0,
  11:39:45 ,0,0,0,
  11:39:45 ,0,0,0,
  11:39:45 ,0,0,0,
  11:39:45 ,0,0,0,
  11:39:44 ,0,0,0,
  11:39:44 ,0,0,0,
  11:39:44 ,0,0,0,
  11:39:44 ,0,0,0,
  11:39:44 ,0,0,0,
  11:39:43 ,0,0,0,
  11:39:43 ,0,0,0,
  11:39:43 ,0,0,0,
  11:39:43 ,0,0,0,
  11:39:43 ,0,0,0,
  11:39:42 ,0,0,0,
  11:39:42 ,0,0,0,
  11:39:42 ,0,0,0,
  11:39:42 ,0,0,0,
  11:39:42 ,0,0,0,
  11:39:41 ,0,0,0,
  11:39:41 ,0,0,0,
  11:39:41 ,0,0,0,
  11:39:41 ,0,0,0,
  11:39:41 ,0,0,0,
  11:39:40 ,0,0,0,
  11:39:40 ,0,0,0,
  11:39:40 ,0,0,0,
  11:39:40 ,0,0,0,
  11:39:40 ,0,0,0,
  11:39:39 ,0,0,0,
  11:39:39 ,0,0,0,
  11:39:39 ,0,0,0,
  11:39:39 ,0,0,0,
  11:39:39 ,0,0,0,
  11:39:38 ,0,0,0,
  11:39:38 ,0,0,0,
  11:39:38 ,0,0,0,
  11:39:38 ,0,0,0,
  11:39:38 ,0,0,0,
  11:39:37 ,0,0,0,
  11:39:37 ,0,0,0,
  11:39:37 ,0,0,0,
  11:39:37 ,0,0,0,
  11:39:37 ,0,0,0,
  11:39:36 ,0,0,0,
  11:39:36 ,0,0,0,
  11:39:36 ,0,0,0,
  11:39:36 ,0,0,0,
  11:39:36 ,0,0,0,
  11:39:35 ,0,0,0,
  11:39:35 ,0,0,0,
  11:39:35 ,0,0,0,
  11:39:35 ,0,0,0,
  11:39:35 ,0,0,0,
  11:39:34 ,0,0,0,
  11:39:34 ,0,0,0,
  11:39:34 ,0,0,0,
  11:39:34 ,0,0,0,
  11:39:34 ,0,0,0,
  11:39:33 ,0,0,0,
  11:39:33 ,0,0,0,
  11:39:33 ,0,0,0,
  11:39:33 ,0,0,0,
  11:39:33 ,0,0,0,
  11:39:32 ,0,0,0,
  11:39:32 ,0,0,0,
  11:39:32 ,0,0,0,
  11:39:32 ,0,0,0,
  11:39:32 ,0,0,0,
  11:39:31 ,0,0,0,
  11:39:31 ,0,0,0,
  11:39:31 ,0,0,0,
  11:39:31 ,0,0,0,
  11:39:31 ,0,0,0,
  11:39:30 ,0,0,0,
  11:39:30 ,0,0,0,
  11:39:30 ,0,0,0,
  11:39:30 ,0,0,0,
  11:39:30 ,0,0,0,
  11:39:29 ,0,0,0,
  11:39:29 ,0,0,0,
  11:39:29 ,0,0,0,
  11:39:29 ,0,0,0,
  11:39:29 ,0,0,0,
  11:39:28 ,0,0,0,
  11:39:28 ,0,0,0,
  11:39:28 ,0,0,0,
  11:39:28 ,0,0,0,
  11:39:28 ,0,0,0,
  11:39:27 ,0,0,0,
  11:39:27 ,0,0,0,
  11:39:27 ,0,0,0,
  11:39:27 ,0,0,0,
  11:39:27 ,0,0,0,
  11:39:26 ,0,0,0,
  11:39:26 ,0,0,0,
  11:39:26 ,0,0,0,
  11:39:26 ,0,0,0,
  11:39:26 ,0,0,0,
  11:39:25 ,0,0,0,
  11:39:25 ,0,0,0,
  11:39:25 ,0,0,0,
  11:39:25 ,0,0,0,
  11:39:25 ,0,0,0,
  11:39:24 ,0,0,0,
  11:39:24 ,0,0,0,
  11:39:24 ,0,0,0,
  11:39:24 ,0,0,0,
  11:39:24 ,0,0,0,
  11:39:23 ,0,0,0,
  11:39:23 ,0,0,0,
  11:39:23 ,0,0,0,
  11:39:23 ,0,0,0,
  11:39:23 ,0,0,0,
  11:39:22 ,0,0,0,
  11:39:22 ,0,0,0,
  11:39:22 ,0,0,0,
  11:39:22 ,0,0,0,
  11:39:22 ,0,0,0,
  11:39:21 ,0,0,0,
  11:39:21 ,0,0,0,
  11:39:21 ,0,0,0,
  11:39:21 ,0,0,0,
  11:39:21 ,0,0,0,
  11:39:20 ,0,0,0,
  11:39:20 ,0,0,0,
  11:39:20 ,0,0,0,
  11:39:20 ,0,0,0,
  11:39:20 ,0,0,0,
  11:39:19 ,0,0,0,
  11:39:19 ,0,0,0,
  11:39:19 ,0,0,0,
  11:39:19 ,0,0,0,
  11:39:19 ,0,0,0,
  11:39:18 ,0,0,0,
  11:39:18 ,0,0,0,
  11:39:18 ,0,0,0,
  11:39:18 ,0,0,0,
  11:39:18 ,0,0,0,
  11:39:17 ,0,0,0,
  11:39:17 ,0,0,0,
  11:39:17 ,0,0,0,
  11:39:17 ,0,0,0,
  11:39:17 ,0,0,0,
  11:39:16 ,0,0,0,
  11:39:16 ,0,0,0,
  11:39:16 ,0,0,0,
  11:39:16 ,0,0,0,
  11:39:16 ,0,0,0,
  11:39:15 ,0,0,0,
  11:39:15 ,0,0,0,
  11:39:15 ,0,0,0,
  11:39:15 ,0,0,0,
  11:39:15 ,0,0,0,
  11:39:14 ,0,0,0,
  11:39:14 ,0,0,0,
  11:39:14 ,0,0,0,
  11:39:14 ,0,0,0,
  11:39:14 ,0,0,0,
  11:39:13 ,0,0,0,
  11:39:13 ,0,0,0,
  11:39:13 ,0,0,0,
  11:39:13 ,0,0,0,
  11:39:13 ,0,0,0,
  11:39:12 ,0,0,0,
  11:39:12 ,0,0,0,
  11:39:12 ,0,0,0,
  11:39:12 ,0,0,0,
  11:39:12 ,0,0,0,
  11:39:11 ,0,0,0,
  11:39:11 ,0,0,0,
  11:39:11 ,0,0,0,
  11:39:11 ,0,0,0,
  11:39:11 ,0,0,0,
  11:39:10 ,0,0,0,
  11:39:10 ,0,0,0,
  11:39:10 ,0,0,0,
  11:39:10 ,0,0,0,
  11:39:10 ,0,0,0,
  11:39:09 ,0,0,0,
  11:39:09 ,0,0,0,
  11:39:09 ,0,0,0,
  11:39:09 ,0,0,0,
  11:39:09 ,0,0,0,
  11:39:08 ,0,0,0,
  11:39:08 ,0,0,0,
  11:39:08 ,0,0,0,
  11:39:08 ,0,0,0,
  11:39:08 ,0,0,0,
  11:39:07 ,0,0,0,
  11:39:07 ,0,0,0,
  11:39:07 ,0,0,0,
  11:39:07 ,0,0,0,
  11:39:07 ,0,0,0,
  11:39:06 ,0,0,0,
  11:39:06 ,0,0,0,
  11:39:06 ,0,0,0,
  11:39:06 ,0,0,0,
  11:39:06 ,0,0,0,
  11:39:05 ,0,0,0,
  11:39:05 ,0,0,0,
  11:39:05 ,0,0,0,
  11:39:05 ,0,0,0,
  11:39:05 ,0,0,0,
  11:39:04 ,0,0,0,
  11:39:04 ,0,0,0,
  11:39:04 ,0,0,0,
  11:39:04 ,0,0,0,
  11:39:04 ,0,0,0,
  11:39:03 ,0,0,0,
  11:39:03 ,0,0,0,
  11:39:03 ,0,0,0,
  11:39:03 ,0,0,0,
  11:39:03 ,0,0,0,
  11:39:02 ,0,0,0,
  11:39:02 ,0,0,0,
  11:39:02 ,0,0,0,
  11:39:02 ,0,0,0,
  11:39:02 ,0,0,0,
  11:39:01 ,0,0,0,
  11:39:01 ,0,0,0,
  11:39:01 ,0,0,0,
  11:39:01 ,0,0,0,
  11:39:01 ,0,0,0,
  11:39:00 ,0,0,0,
  11:39:00 ,0,0,0,
  11:39:00 ,0,0,0,
  11:39:00 ,0,0,0,
  11:39:00 ,0,0,0,
  11:38:59 ,0,0,0,
  11:38:59 ,0,0,0,
  11:38:59 ,0,0,0,
  11:38:59 ,0,0,0,
  11:38:59 ,0,0,0,
  11:38:58 ,0,0,0,
  11:38:58 ,0,0,0,
  11:38:58 ,0,0,0,
  11:38:58 ,0,0,0,
  11:38:58 ,0,0,0,
  11:38:57 ,0,0,0,
  11:38:57 ,0,0,0,
  11:38:57 ,0,0,0,
  11:38:57 ,0,0,0,
  11:38:57 ,0,0,0,
  11:38:56 ,0,0,0,
  11:38:56 ,0,0,0,
  11:38:56 ,0,0,0,
  11:38:56 ,0,0,0,
  11:38:56 ,0,0,0,
  11:38:55 ,0,0,0,
  11:38:55 ,0,0,0,
  11:38:55 ,0,0,0,
  11:38:55 ,0,0,0,
  11:38:55 ,0,0,0,
  11:38:54 ,0,0,0,
  11:38:54 ,0,0,0,
  11:38:54 ,0,0,0,
  11:38:54 ,0,0,0,
  11:38:54 ,0,0,0,
  11:38:53 ,0,0,0,
  11:38:53 ,0,0,0,
  11:38:53 ,0,0,0,
  11:38:53 ,0,0,0,
  11:38:53 ,0,0,0,
  11:38:52 ,0,0,0,
  11:38:52 ,0,0,0,
  11:38:52 ,0,0,0,
  11:38:52 ,0,0,0,
  11:38:52 ,0,0,0,
  11:38:51 ,0,0,0,
  11:38:51 ,0,0,0,
  11:38:51 ,0,0,0,
  11:38:51 ,0,0,0,
  11:38:51 ,0,0,0,
  11:38:50 ,0,0,0,
  11:38:50 ,0,0,0,
  11:38:50 ,0,0,0,
  11:38:50 ,0,0,0,
  11:38:50 ,0,0,0,
  11:38:49 ,0,0,0,
  11:38:49 ,0,0,0,
  11:38:49 ,0,0,0,
  11:38:49 ,0,0,0,
  11:38:49 ,0,0,0,
  11:38:48 ,0,0,0,
  11:38:48 ,0,0,0,
  11:38:48 ,0,0,0,
  11:38:48 ,0,0,0,
  11:38:48 ,0,0,0,
  11:38:47 ,0,0,0,
  11:38:47 ,0,0,0,
  11:38:47 ,0,0,0,
  11:38:47 ,0,0,0,
  11:38:47 ,0,0,0,
  11:38:46 ,0,0,0,
  11:38:46 ,0,0,0,
  11:38:46 ,0,0,0,
  11:38:46 ,0,0,0,
  11:38:46 ,0,0,0,
  11:38:45 ,0,0,0,
  11:38:45 ,0,0,0,
  11:38:45 ,0,0,0,
  11:38:45 ,0,0,0,
  11:38:45 ,0,0,0,
  11:38:44 ,0,0,0,
  11:38:44 ,0,0,0,
  11:38:44 ,0,0,0,
  11:38:44 ,0,0,0,
  11:38:44 ,0,0,0,
  11:38:43 ,0,0,0,
  11:38:43 ,0,0,0,
  11:38:43 ,0,0,0,
  11:38:43 ,0,0,0,
  11:38:43 ,0,0,0,
  11:38:42 ,0,0,0,
  11:38:42 ,0,0,0,
  11:38:42 ,0,0,0,
  11:38:42 ,0,0,0,
  11:38:42 ,0,0,0,
  11:38:41 ,0,0,0,
  11:38:41 ,0,0,0,
  11:38:41 ,0,0,0,
  11:38:41 ,0,0,0,
  11:38:41 ,0,0,0,
  11:38:40 ,0,0,0,
  11:38:40 ,0,0,0,
  11:38:40 ,0,0,0,
  11:38:40 ,0,0,0,
  11:38:40 ,0,0,0,
  11:38:39 ,0,0,0,
  11:38:39 ,0,0,0,
  11:38:39 ,0,0,0,
  11:38:39 ,0,0,0,
  11:38:39 ,0,0,0,
  11:38:38 ,0,0,0,
  11:38:38 ,0,0,0,
  11:38:38 ,0,0,0,
  11:38:38 ,0,0,0,
  11:38:38 ,0,0,0,
  11:38:37 ,0,0,0,
  11:38:37 ,0,0,0,
  11:38:37 ,0,0,0,
  11:38:37 ,0,0,0,
  11:38:37 ,0,0,0,
  11:38:36 ,0,0,0,
  11:38:36 ,0,0,0,
  11:38:36 ,0,0,0,
  11:38:36 ,0,0,0,
  11:38:36 ,0,0,0,
  11:38:35 ,0,0,0,
  11:38:35 ,0,0,0,
  11:38:35 ,0,0,0,
  11:38:35 ,0,0,0,
  11:38:35 ,0,0,0,
  11:38:34 ,0,0,0,
  11:38:34 ,0,0,0,
  11:38:34 ,0,0,0,
  11:38:34 ,0,0,0,
  11:38:34 ,0,0,0,
  11:38:33 ,0,0,0,
  11:38:33 ,0,0,0,
  11:38:33 ,0,0,0,
  11:38:33 ,0,0,0,
  11:38:33 ,0,0,0,
  11:38:32 ,0,0,0,
  11:38:32 ,0,0,0,
  11:38:32 ,0,0,0,
  11:38:32 ,0,0,0,
  11:38:32 ,0,0,0,
  11:38:31 ,0,0,0,
  11:38:31 ,0,0,0,
  11:38:31 ,0,0,0,
  11:38:31 ,0,0,0,
  11:38:31 ,0,0,0,
  11:38:30 ,0,0,0,
  11:38:30 ,0,0,0,
  11:38:30 ,0,0,0,
  11:38:30 ,0,0,0,
  11:38:30 ,0,0,0,
  11:38:29 ,0,0,0,
  11:38:29 ,0,0,0,
  11:38:29 ,0,0,0,
  11:38:29 ,0,0,0,
  11:38:29 ,0,0,0,
  11:38:28 ,0,0,0,
  11:38:28 ,0,0,0,
  11:38:28 ,0,0,0,
  11:38:28 ,0,0,0,
  11:38:28 ,0,0,0,
  11:38:27 ,0,0,0,
  11:38:27 ,0,0,0,
  11:38:27 ,0,0,0,
  11:38:27 ,0,0,0,
  11:38:27 ,0,0,0,
  11:38:26 ,0,0,0,
  11:38:26 ,0,0,0,
  11:38:26 ,0,0,0,
  11:38:26 ,0,0,0,
  11:38:26 ,0,0,0,
  11:38:25 ,0,0,0,
  11:38:25 ,0,0,0,
  11:38:25 ,0,0,0,
  11:38:25 ,0,0,0,
  11:38:25 ,0,0,0,
  11:38:24 ,0,0,0,
  11:38:24 ,0,0,0,
  11:38:24 ,0,0,0,
  11:38:24 ,0,0,0,
  11:38:24 ,0,0,0,
  11:38:23 ,0,0,0,
  11:38:23 ,0,0,0,
  11:38:23 ,0,0,0,
  11:38:23 ,0,0,0,
  11:38:23 ,0,0,0,
  11:38:22 ,0,0,0,
  11:38:22 ,0,0,0,
  11:38:22 ,0,0,0,
  11:38:22 ,0,0,0,
  11:38:22 ,0,0,0,
  11:38:21 ,0,0,0,
  11:38:21 ,0,0,0,
  11:38:21 ,0,0,0,
  11:38:21 ,0,0,0,
  11:38:21 ,0,0,0,
  11:38:20 ,0,0,0,
  11:38:20 ,0,0,0,
  11:38:20 ,0,0,0,
  11:38:20 ,0,0,0,
  11:38:20 ,0,0,0,
  11:38:19 ,0,0,0,
  11:38:19 ,0,0,0,
  11:38:19 ,0,0,0,
  11:38:19 ,0,0,0,
  11:38:19 ,0,0,0,
  11:38:18 ,0,0,0,
  11:38:18 ,0,0,0,
  11:38:18 ,0,0,0,
  11:38:18 ,0,0,0,
  11:38:18 ,0,0,0,
  11:38:17 ,0,0,0,
  11:38:17 ,0,0,0,
  11:38:17 ,0,0,0,
  11:38:17 ,0,0,0,
  11:38:17 ,0,0,0,
  11:38:16 ,0,0,0,
  11:38:16 ,0,0,0,
  11:38:16 ,0,0,0,
  11:38:16 ,0,0,0,
  11:38:16 ,0,0,0,
  11:38:15 ,0,0,0,
  11:38:15 ,0,0,0,
  11:38:15 ,0,0,0,
  11:38:15 ,0,0,0,
  11:38:15 ,0,0,0,
  11:38:14 ,0,0,0,
  11:38:14 ,0,0,0,
  11:38:14 ,0,0,0,
  11:38:14 ,0,0,0,
  11:38:14 ,0,0,0,
  11:38:13 ,0,0,0,
  11:38:13 ,0,0,0,
  11:38:13 ,0,0,0,
  11:38:13 ,0,0,0,
  11:38:13 ,0,0,0,
  11:38:12 ,0,0,0,
  11:38:12 ,0,0,0,
  11:38:12 ,0,0,0,
  11:38:12 ,0,0,0,
  11:38:12 ,0,0,0,
  11:38:11 ,0,0,0,
  11:38:11 ,0,0,0,
  11:38:11 ,0,0,0,
  11:38:11 ,0,0,0,
  11:38:11 ,0,0,0,
  11:38:10 ,0,0,0,
  11:38:10 ,0,0,0,
  11:38:10 ,0,0,0,
  11:38:10 ,0,0,0,
  11:38:10 ,0,0,0,
  11:38:09 ,0,0,0,
  11:38:09 ,0,0,0,
  11:38:09 ,0,0,0,
  11:38:09 ,0,0,0,
  11:38:09 ,0,0,0,
  11:38:08 ,0,0,0,
  11:38:08 ,0,0,0,
  11:38:08 ,0,0,0,
  11:38:08 ,0,0,0,
  11:38:08 ,0,0,0,
  11:38:07 ,0,0,0,
  11:38:07 ,0,0,0,
  11:38:07 ,0,0,0,
  11:38:07 ,0,0,0,
  11:38:07 ,0,0,0,
  11:38:06 ,0,0,0,
  11:38:06 ,0,0,0,
  11:38:06 ,0,0,0,
  11:38:06 ,0,0,0,
  11:38:06 ,0,0,0,
  11:38:05 ,0,0,0,
  11:38:05 ,0,0,0,
  11:38:05 ,0,0,0,
  11:38:05 ,0,0,0,
  11:38:05 ,0,0,0,
  11:38:04 ,0,0,0,
  11:38:04 ,0,0,0,
  11:38:04 ,0,0,0,
  11:38:04 ,0,0,0,
  11:38:04 ,0,0,0,
  11:38:03 ,0,0,0,
  11:38:03 ,0,0,0,
  11:38:03 ,0,0,0,
  11:38:03 ,0,0,0,
  11:38:03 ,0,0,0,
  11:38:02 ,0,0,0,
  11:38:02 ,0,0,0,
  11:38:02 ,0,0,0,
  11:38:02 ,0,0,0,
  11:38:02 ,0,0,0,
  11:38:01 ,0,0,0,
  11:38:01 ,0,0,0,
  11:38:01 ,0,0,0,
  11:38:01 ,0,0,0,
  11:38:01 ,0,0,0,
  11:38:00 ,0,0,0,
  11:38:00 ,0,0,0,
  11:38:00 ,0,0,0,
  11:38:00 ,0,0,0,
  11:38:00 ,0,0,0,
  11:37:59 ,0,0,0,
  11:37:59 ,0,0,0,
  11:37:59 ,0,0,0,
  11:37:59 ,0,0,0,
  11:37:59 ,0,0,0,
  11:37:58 ,0,0,0,
  11:37:58 ,0,0,0,
  11:37:58 ,0,0,0,
  11:37:58 ,0,0,0,
  11:37:58 ,0,0,0,
  11:37:57 ,0,0,0,
  11:37:57 ,0,0,0,
  11:37:57 ,0,0,0,
  11:37:57 ,0,0,0,
  11:37:57 ,0,0,0,
  11:37:56 ,0,0,0,
  11:37:56 ,0,0,0,
  11:37:56 ,0,0,0,
  11:37:56 ,0,0,0,
  11:37:56 ,0,0,0,
  11:37:55 ,0,0,0,
  11:37:55 ,0,0,0,
  11:37:55 ,0,0,0,
  11:37:55 ,0,0,0,
  11:37:55 ,0,0,0,
  11:37:54 ,0,0,0,
  11:37:54 ,0,0,0,
  11:37:54 ,0,0,0,
  11:37:54 ,0,0,0,
  11:37:54 ,0,0,0,
  11:37:53 ,0,0,0,
  11:37:53 ,0,0,0,
  11:37:53 ,0,0,0,
  11:37:53 ,0,0,0,
  11:37:53 ,0,0,0,
  11:37:52 ,0,0,0,
  11:37:52 ,0,0,0,
  11:37:52 ,0,0,0,
  11:37:52 ,0,0,0,
  11:37:52 ,0,0,0,
  11:37:51 ,0,0,0,
  11:37:51 ,0,0,0,
  11:37:51 ,0,0,0,
  11:37:51 ,0,0,0,
  11:37:51 ,0,0,0,
  11:37:50 ,0,0,0,
  11:37:50 ,0,0,0,
  11:37:50 ,0,0,0,
  11:37:50 ,0,0,0,
  11:37:50 ,0,0,0,
  11:37:49 ,0,0,0,
  11:37:49 ,0,0,0,
  11:37:49 ,0,0,0,
  11:37:49 ,0,0,0,
  11:37:49 ,0,0,0,
  11:37:48 ,0,0,0,
  11:37:48 ,0,0,0,
  11:37:48 ,0,0,0,
  11:37:48 ,0,0,0,
  11:37:48 ,0,0,0,
  11:37:47 ,0,0,0,
  11:37:47 ,0,0,0,
  11:37:47 ,0,0,0,
  11:37:47 ,0,0,0,
  11:37:47 ,0,0,0,
  11:37:46 ,0,0,0,
  11:37:46 ,0,0,0,
  11:37:46 ,0,0,0,
  11:37:46 ,0,0,0,
  11:37:46 ,0,0,0,
  11:37:45 ,0,0,0,
  11:37:45 ,0,0,0,
  11:37:45 ,0,0,0,
  11:37:45 ,0,0,0,
  11:37:45 ,0,0,0,
  11:37:44 ,0,0,0,
  11:37:44 ,0,0,0,
  11:37:44 ,0,0,0,
  11:37:44 ,0,0,0,
  11:37:44 ,0,0,0,
  11:37:43 ,0,0,0,
  11:37:43 ,0,0,0,
  11:37:43 ,0,0,0,
  11:37:43 ,0,0,0,
  11:37:43 ,0,0,0,
  11:37:42 ,0,0,0,
  11:37:42 ,0,0,0,
  11:37:42 ,0,0,0,
  11:37:42 ,0,0,0,
  11:37:42 ,0,0,0,
  11:37:41 ,0,0,0,
  11:37:41 ,0,0,0,
  11:37:41 ,0,0,0,
  11:37:41 ,0,0,0,
  11:37:41 ,0,0,0,
  11:37:40 ,0,0,0,
  11:37:40 ,0,0,0,
  11:37:40 ,0,0,0,
  11:37:40 ,0,0,0,
  11:37:40 ,0,0,0,
  11:37:39 ,0,0,0,
  11:37:39 ,0,0,0,
  11:37:39 ,0,0,0,
  11:37:39 ,0,0,0,
  11:37:39 ,0,0,0,
  11:37:38 ,0,0,0,
  11:37:38 ,0,0,0,
  11:37:38 ,0,0,0,
  11:37:38 ,0,0,0,
  11:37:38 ,0,0,0,
  11:37:37 ,0,0,0,
  11:37:37 ,0,0,0,
  11:37:37 ,0,0,0,
  11:37:37 ,0,0,0,
  11:37:37 ,0,0,0,
  11:37:36 ,0,0,0,
  11:37:36 ,0,0,0,
  11:37:36 ,0,0,0,
  11:37:36 ,0,0,0,
  11:37:36 ,0,0,0,
  11:37:35 ,0,0,0,
  11:37:35 ,0,0,0,
  11:37:35 ,0,0,0,
  11:37:35 ,0,0,0,
  11:37:35 ,0,0,0,
  11:37:34 ,0,0,0,
  11:37:34 ,0,0,0,
  11:37:34 ,0,0,0,
  11:37:34 ,0,0,0,
  11:37:34 ,0,0,0,
  11:37:33 ,0,0,0,
  11:37:33 ,0,0,0,
  11:37:33 ,0,0,0,
  11:37:33 ,0,0,0,
  11:37:33 ,0,0,0,
  11:37:32 ,0,0,0,
  11:37:32 ,0,0,0,
  11:37:32 ,0,0,0,
  11:37:32 ,0,0,0,
  11:37:32 ,0,0,0,
  11:37:31 ,0,0,0,
  11:37:31 ,0,0,0,
  11:37:31 ,0,0,0,
  11:37:31 ,0,0,0,
  11:37:31 ,0,0,0,
  11:37:30 ,0,0,0,
  11:37:30 ,0,0,0,
  11:37:30 ,0,0,0,
  11:37:30 ,0,0,0,
  11:37:30 ,0,0,0,
  11:37:29 ,0,0,0,
  11:37:29 ,0,0,0,
  11:37:29 ,0,0,0,
  11:37:29 ,0,0,0,
  11:37:29 ,0,0,0,
  11:37:28 ,0,0,0,
  11:37:28 ,0,0,0,
  11:37:28 ,0,0,0,
  11:37:28 ,0,0,0,
  11:37:28 ,0,0,0,
  11:37:27 ,0,0,0,
  11:37:27 ,0,0,0,
  11:37:27 ,0,0,0,
